clip_id,frame_id,timestamp,frame_path
ep01_clip_0013,frame_00007,10.08,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0013\06_t010.080_f252.jpg
ep01_clip_0013,frame_00008,11.52,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0013\07_t011.520_f288.jpg
ep01_clip_0013,frame_00009,12.96,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0013\08_t012.960_f324.jpg
ep01_clip_0013,frame_00013,13.0,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0013\ep01_clip_0013_contact_sheet.jpg
ep01_clip_0013,frame_00010,19.2,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0013\09_t019.200_f480.jpg
ep01_clip_0013,frame_00011,20.64,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0013\10_t020.640_f516.jpg
ep01_clip_0013,frame_00012,22.56,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0013\11_t022.560_f564.jpg
ep01_clip_0014,frame_00001,0.0,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0014\00_t000.000_f0.jpg
ep01_clip_0014,frame_00002,0.48,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0014\01_t000.480_f12.jpg
ep01_clip_0014,frame_00003,1.44,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0014\02_t001.440_f36.jpg
ep01_clip_0014,frame_00004,3.36,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0014\03_t003.360_f84.jpg
ep01_clip_0014,frame_00005,5.76,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0014\04_t005.760_f144.jpg
ep01_clip_0014,frame_00006,7.68,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0014\05_t007.680_f192.jpg
ep01_clip_0014,frame_00007,9.6,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0014\06_t009.600_f240.jpg
ep01_clip_0014,frame_00008,11.04,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0014\07_t011.040_f276.jpg
ep01_clip_0014,frame_00009,12.96,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0014\08_t012.960_f324.jpg
ep01_clip_0014,frame_00013,13.0,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0014\ep01_clip_0014_contact_sheet.jpg
ep01_clip_0014,frame_00010,14.88,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0014\09_t014.880_f372.jpg
ep01_clip_0014,frame_00011,17.28,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0014\10_t017.280_f432.jpg
ep01_clip_0014,frame_00012,18.72,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0014\11_t018.720_f468.jpg
ep01_clip_0015,frame_00001,0.0,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0015\00_t000.000_f0.jpg
ep01_clip_0015,frame_00002,2.88,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0015\01_t002.880_f72.jpg
ep01_clip_0015,frame_00003,4.32,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0015\02_t004.320_f108.jpg
ep01_clip_0015,frame_00004,6.72,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0015\03_t006.720_f168.jpg
ep01_clip_0015,frame_00005,10.56,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0015\04_t010.560_f264.jpg
ep01_clip_0015,frame_00006,12.0,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0015\05_t012.000_f300.jpg
ep01_clip_0015,frame_00013,13.0,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0015\ep01_clip_0015_contact_sheet.jpg
ep01_clip_0015,frame_00007,14.4,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0015\06_t014.400_f360.jpg
ep01_clip_0015,frame_00008,16.32,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0015\07_t016.320_f408.jpg
ep01_clip_0015,frame_00009,18.24,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0015\08_t018.240_f456.jpg
ep01_clip_0015,frame_00010,19.68,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0015\09_t019.680_f492.jpg
ep01_clip_0015,frame_00011,22.56,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0015\10_t022.560_f564.jpg
ep01_clip_0015,frame_00012,24.0,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0015\11_t024.000_f600.jpg
ep01_clip_0016,frame_00001,0.0,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0016\00_t000.000_f0.jpg
ep01_clip_0016,frame_00002,1.44,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0016\01_t001.440_f36.jpg
ep01_clip_0016,frame_00003,2.4,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0016\02_t002.400_f60.jpg
ep01_clip_0016,frame_00004,2.88,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0016\03_t002.880_f72.jpg
ep01_clip_0016,frame_00005,4.32,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0016\04_t004.320_f108.jpg
ep01_clip_0016,frame_00006,6.24,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0016\05_t006.240_f156.jpg
ep01_clip_0016,frame_00007,8.64,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0016\06_t008.640_f216.jpg
ep01_clip_0016,frame_00008,9.6,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0016\07_t009.600_f240.jpg
ep01_clip_0016,frame_00009,10.08,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0016\08_t010.080_f252.jpg
ep01_clip_0016,frame_00010,12.0,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0016\09_t012.000_f300.jpg
ep01_clip_0016,frame_00013,13.0,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0016\ep01_clip_0016_contact_sheet.jpg
ep01_clip_0016,frame_00011,14.4,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0016\10_t014.400_f360.jpg
ep01_clip_0016,frame_00012,16.8,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0016\11_t016.800_f420.jpg
ep01_clip_0017,frame_00001,0.0,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0017\00_t000.000_f0.jpg
ep01_clip_0017,frame_00002,2.4,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0017\01_t002.400_f60.jpg
ep01_clip_0017,frame_00003,3.84,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0017\02_t003.840_f96.jpg
ep01_clip_0017,frame_00004,5.28,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0017\03_t005.280_f132.jpg
ep01_clip_0017,frame_00005,6.72,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0017\04_t006.720_f168.jpg
ep01_clip_0017,frame_00006,8.16,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0017\05_t008.160_f204.jpg
ep01_clip_0017,frame_00007,10.08,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0017\06_t010.080_f252.jpg
ep01_clip_0017,frame_00008,11.52,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0017\07_t011.520_f288.jpg
ep01_clip_0017,frame_00013,13.0,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0017\ep01_clip_0017_contact_sheet.jpg
ep01_clip_0017,frame_00009,13.92,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0017\08_t013.920_f348.jpg
ep01_clip_0017,frame_00010,16.32,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0017\09_t016.320_f408.jpg
ep01_clip_0017,frame_00011,18.24,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0017\10_t018.240_f456.jpg
ep01_clip_0017,frame_00012,19.68,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0017\11_t019.680_f492.jpg
ep01_clip_0018,frame_00001,0.0,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0018\00_t000.000_f0.jpg
ep01_clip_0018,frame_00002,1.44,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0018\01_t001.440_f36.jpg
ep01_clip_0018,frame_00003,3.84,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0018\02_t003.840_f96.jpg
ep01_clip_0018,frame_00004,5.28,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0018\03_t005.280_f132.jpg
ep01_clip_0018,frame_00005,7.68,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0018\04_t007.680_f192.jpg
ep01_clip_0018,frame_00006,9.12,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0018\05_t009.120_f228.jpg
ep01_clip_0018,frame_00007,10.56,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0018\06_t010.560_f264.jpg
ep01_clip_0018,frame_00008,12.0,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0018\07_t012.000_f300.jpg
ep01_clip_0018,frame_00013,13.0,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0018\ep01_clip_0018_contact_sheet.jpg
ep01_clip_0018,frame_00009,13.44,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0018\08_t013.440_f336.jpg
ep01_clip_0018,frame_00010,15.84,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0018\09_t015.840_f396.jpg
ep01_clip_0018,frame_00011,17.76,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0018\10_t017.760_f444.jpg
ep01_clip_0018,frame_00012,20.64,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0018\11_t020.640_f516.jpg
ep01_clip_0019,frame_00001,0.0,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0019\00_t000.000_f0.jpg
ep01_clip_0019,frame_00002,1.44,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0019\01_t001.440_f36.jpg
ep01_clip_0019,frame_00003,2.88,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0019\02_t002.880_f72.jpg
ep01_clip_0019,frame_00004,4.32,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0019\03_t004.320_f108.jpg
ep01_clip_0019,frame_00005,4.8,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0019\04_t004.800_f120.jpg
ep01_clip_0019,frame_00006,5.76,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0019\05_t005.760_f144.jpg
ep01_clip_0019,frame_00007,7.2,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0019\06_t007.200_f180.jpg
ep01_clip_0019,frame_00008,8.64,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0019\07_t008.640_f216.jpg
ep01_clip_0019,frame_00009,10.08,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0019\08_t010.080_f252.jpg
ep01_clip_0019,frame_00010,11.04,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0019\09_t011.040_f276.jpg
ep01_clip_0019,frame_00011,12.0,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0019\10_t012.000_f300.jpg
ep01_clip_0019,frame_00013,13.0,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0019\ep01_clip_0019_contact_sheet.jpg
ep01_clip_0019,frame_00012,13.92,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0019\11_t013.920_f348.jpg
ep01_clip_0020,frame_00001,0.0,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0020\00_t000.000_f0.jpg
ep01_clip_0020,frame_00002,1.92,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0020\01_t001.920_f48.jpg
ep01_clip_0020,frame_00003,5.76,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0020\02_t005.760_f144.jpg
ep01_clip_0020,frame_00004,7.2,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0020\03_t007.200_f180.jpg
ep01_clip_0020,frame_00005,12.96,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0020\04_t012.960_f324.jpg
ep01_clip_0020,frame_00013,13.0,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0020\ep01_clip_0020_contact_sheet.jpg
ep01_clip_0020,frame_00006,14.88,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0020\05_t014.880_f372.jpg
ep01_clip_0020,frame_00007,17.28,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0020\06_t017.280_f432.jpg
ep01_clip_0020,frame_00008,18.72,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0020\07_t018.720_f468.jpg
ep01_clip_0020,frame_00009,20.64,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0020\08_t020.640_f516.jpg
ep01_clip_0020,frame_00010,22.08,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0020\09_t022.080_f552.jpg
ep01_clip_0020,frame_00011,23.52,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0020\10_t023.520_f588.jpg
ep01_clip_0020,frame_00012,25.44,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0020\11_t025.440_f636.jpg
ep01_clip_0021,frame_00001,0.0,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0021\00_t000.000_f0.jpg
ep01_clip_0021,frame_00002,0.96,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0021\01_t000.960_f24.jpg
ep01_clip_0021,frame_00003,1.44,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0021\02_t001.440_f36.jpg
ep01_clip_0021,frame_00004,1.92,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0021\03_t001.920_f48.jpg
ep01_clip_0021,frame_00005,2.88,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0021\04_t002.880_f72.jpg
ep01_clip_0021,frame_00006,5.28,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0021\05_t005.280_f132.jpg
ep01_clip_0021,frame_00007,7.2,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0021\06_t007.200_f180.jpg
ep01_clip_0021,frame_00008,9.6,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0021\07_t009.600_f240.jpg
ep01_clip_0021,frame_00009,10.56,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0021\08_t010.560_f264.jpg
ep01_clip_0021,frame_00010,11.04,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0021\09_t011.040_f276.jpg
ep01_clip_0021,frame_00011,12.48,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0021\10_t012.480_f312.jpg
ep01_clip_0021,frame_00013,13.0,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0021\ep01_clip_0021_contact_sheet.jpg
ep01_clip_0021,frame_00012,13.92,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0021\11_t013.920_f348.jpg
ep01_clip_0022,frame_00001,0.0,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0022\00_t000.000_f0.jpg
ep01_clip_0022,frame_00002,2.4,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0022\01_t002.400_f60.jpg
ep01_clip_0022,frame_00003,3.84,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0022\02_t003.840_f96.jpg
ep01_clip_0022,frame_00004,5.76,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0022\03_t005.760_f144.jpg
ep01_clip_0022,frame_00005,8.16,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0022\04_t008.160_f204.jpg
ep01_clip_0022,frame_00006,11.52,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0022\05_t011.520_f288.jpg
ep01_clip_0022,frame_00007,12.96,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0022\06_t012.960_f324.jpg
ep01_clip_0022,frame_00013,13.0,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0022\ep01_clip_0022_contact_sheet.jpg
ep01_clip_0022,frame_00008,14.4,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0022\07_t014.400_f360.jpg
ep01_clip_0022,frame_00009,15.84,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0022\08_t015.840_f396.jpg
ep01_clip_0022,frame_00010,18.24,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0022\09_t018.240_f456.jpg
ep01_clip_0022,frame_00011,20.64,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0022\10_t020.640_f516.jpg
ep01_clip_0022,frame_00012,22.56,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0022\11_t022.560_f564.jpg
ep01_clip_0023,frame_00001,0.0,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0023\00_t000.000_f0.jpg
ep01_clip_0023,frame_00002,2.4,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0023\01_t002.400_f60.jpg
ep01_clip_0023,frame_00003,3.84,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0023\02_t003.840_f96.jpg
ep01_clip_0023,frame_00004,5.76,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0023\03_t005.760_f144.jpg
ep01_clip_0023,frame_00005,8.16,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0023\04_t008.160_f204.jpg
ep01_clip_0023,frame_00006,9.6,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0023\05_t009.600_f240.jpg
ep01_clip_0023,frame_00007,10.56,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0023\06_t010.560_f264.jpg
ep01_clip_0023,frame_00008,11.04,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0023\07_t011.040_f276.jpg
ep01_clip_0023,frame_00009,12.48,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0023\08_t012.480_f312.jpg
ep01_clip_0023,frame_00013,13.0,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0023\ep01_clip_0023_contact_sheet.jpg
ep01_clip_0023,frame_00010,14.88,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0023\09_t014.880_f372.jpg
ep01_clip_0023,frame_00011,17.28,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0023\10_t017.280_f432.jpg
ep01_clip_0023,frame_00012,18.72,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0023\11_t018.720_f468.jpg
ep01_clip_0024,frame_00001,0.0,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0024\00_t000.000_f0.jpg
ep01_clip_0024,frame_00002,1.44,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0024\01_t001.440_f36.jpg
ep01_clip_0024,frame_00003,2.88,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0024\02_t002.880_f72.jpg
ep01_clip_0024,frame_00004,5.28,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0024\03_t005.280_f132.jpg
ep01_clip_0024,frame_00005,7.2,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0024\04_t007.200_f180.jpg
ep01_clip_0024,frame_00006,11.04,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0024\05_t011.040_f276.jpg
ep01_clip_0024,frame_00007,12.48,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0024\06_t012.480_f312.jpg
ep01_clip_0024,frame_00013,13.0,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0024\ep01_clip_0024_contact_sheet.jpg
ep01_clip_0024,frame_00008,13.92,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0024\07_t013.920_f348.jpg
ep01_clip_0024,frame_00009,17.76,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0024\08_t017.760_f444.jpg
ep01_clip_0024,frame_00010,19.2,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0024\09_t019.200_f480.jpg
ep01_clip_0024,frame_00011,20.64,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0024\10_t020.640_f516.jpg
ep01_clip_0024,frame_00012,22.08,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0024\11_t022.080_f552.jpg
ep01_clip_0025,frame_00001,0.0,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0025\00_t000.000_f0.jpg
ep01_clip_0025,frame_00002,1.44,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0025\01_t001.440_f36.jpg
ep01_clip_0025,frame_00003,3.36,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0025\02_t003.360_f84.jpg
ep01_clip_0025,frame_00004,5.28,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0025\03_t005.280_f132.jpg
ep01_clip_0025,frame_00005,6.72,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0025\04_t006.720_f168.jpg
ep01_clip_0025,frame_00006,8.16,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0025\05_t008.160_f204.jpg
ep01_clip_0025,frame_00007,10.08,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0025\06_t010.080_f252.jpg
ep01_clip_0025,frame_00008,11.04,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0025\07_t011.040_f276.jpg
ep01_clip_0025,frame_00009,11.52,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0025\08_t011.520_f288.jpg
ep01_clip_0025,frame_00010,12.96,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0025\09_t012.960_f324.jpg
ep01_clip_0025,frame_00013,13.0,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0025\ep01_clip_0025_contact_sheet.jpg
ep01_clip_0025,frame_00011,14.4,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0025\10_t014.400_f360.jpg
ep01_clip_0025,frame_00012,15.84,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0025\11_t015.840_f396.jpg
ep01_clip_0026,frame_00001,0.0,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0026\00_t000.000_f0.jpg
ep01_clip_0026,frame_00002,1.44,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0026\01_t001.440_f36.jpg
ep01_clip_0026,frame_00003,4.32,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0026\02_t004.320_f108.jpg
ep01_clip_0026,frame_00004,7.68,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0026\03_t007.680_f192.jpg
ep01_clip_0026,frame_00005,11.52,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0026\04_t011.520_f288.jpg
ep01_clip_0026,frame_00006,12.96,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0026\05_t012.960_f324.jpg
ep01_clip_0026,frame_00013,13.0,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0026\ep01_clip_0026_contact_sheet.jpg
ep01_clip_0026,frame_00007,14.4,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0026\06_t014.400_f360.jpg
ep01_clip_0026,frame_00008,15.84,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0026\07_t015.840_f396.jpg
ep01_clip_0026,frame_00009,17.76,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0026\08_t017.760_f444.jpg
ep01_clip_0026,frame_00010,19.2,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0026\09_t019.200_f480.jpg
ep01_clip_0026,frame_00011,21.12,D:\projects\VideoThinker-R1-3B\evaluation\runs\improved_keyframes\ep01_clip_0026\10_t021.120_f528.jpg
