clip_id,frame_id,timestamp,frame_path
ep01_clip_0014,frame_00007,10.44,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0014\06_t010.440_f261.jpg
ep01_clip_0014,frame_00008,12.16,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0014\07_t012.160_f304.jpg
ep01_clip_0014,frame_00009,13.92,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0014\08_t013.920_f348.jpg
ep01_clip_0014,frame_00010,15.64,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0014\09_t015.640_f391.jpg
ep01_clip_0014,frame_00011,17.4,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0014\10_t017.400_f435.jpg
ep01_clip_0014,frame_00012,19.12,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0014\11_t019.120_f478.jpg
ep01_clip_0015,frame_00001,0.0,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0015\00_t000.000_f0.jpg
ep01_clip_0015,frame_00002,2.2,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0015\01_t002.200_f55.jpg
ep01_clip_0015,frame_00003,4.36,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0015\02_t004.360_f109.jpg
ep01_clip_0015,frame_00004,6.56,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0015\03_t006.560_f164.jpg
ep01_clip_0015,frame_00005,8.72,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0015\04_t008.720_f218.jpg
ep01_clip_0015,frame_00006,10.92,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0015\05_t010.920_f273.jpg
ep01_clip_0015,frame_00007,13.08,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0015\06_t013.080_f327.jpg
ep01_clip_0015,frame_00008,15.28,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0015\07_t015.280_f382.jpg
ep01_clip_0015,frame_00009,17.44,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0015\08_t017.440_f436.jpg
ep01_clip_0015,frame_00010,19.64,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0015\09_t019.640_f491.jpg
ep01_clip_0015,frame_00011,21.8,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0015\10_t021.800_f545.jpg
ep01_clip_0015,frame_00012,24.0,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0015\11_t024.000_f600.jpg
ep01_clip_0016,frame_00001,0.0,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0016\00_t000.000_f0.jpg
ep01_clip_0016,frame_00002,1.56,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0016\01_t001.560_f39.jpg
ep01_clip_0016,frame_00003,3.12,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0016\02_t003.120_f78.jpg
ep01_clip_0016,frame_00004,4.68,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0016\03_t004.680_f117.jpg
ep01_clip_0016,frame_00005,6.24,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0016\04_t006.240_f156.jpg
ep01_clip_0016,frame_00006,7.8,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0016\05_t007.800_f195.jpg
ep01_clip_0016,frame_00007,9.36,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0016\06_t009.360_f234.jpg
ep01_clip_0016,frame_00008,10.92,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0016\07_t010.920_f273.jpg
ep01_clip_0016,frame_00009,12.48,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0016\08_t012.480_f312.jpg
ep01_clip_0016,frame_00010,14.04,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0016\09_t014.040_f351.jpg
ep01_clip_0016,frame_00011,15.6,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0016\10_t015.600_f390.jpg
ep01_clip_0016,frame_00012,17.16,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0016\11_t017.160_f429.jpg
ep01_clip_0017,frame_00001,0.0,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0017\00_t000.000_f0.jpg
ep01_clip_0017,frame_00002,1.8,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0017\01_t001.800_f45.jpg
ep01_clip_0017,frame_00003,3.6,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0017\02_t003.600_f90.jpg
ep01_clip_0017,frame_00004,5.44,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0017\03_t005.440_f136.jpg
ep01_clip_0017,frame_00005,7.24,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0017\04_t007.240_f181.jpg
ep01_clip_0017,frame_00006,9.04,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0017\05_t009.040_f226.jpg
ep01_clip_0017,frame_00007,10.84,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0017\06_t010.840_f271.jpg
ep01_clip_0017,frame_00008,12.64,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0017\07_t012.640_f316.jpg
ep01_clip_0017,frame_00009,14.44,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0017\08_t014.440_f361.jpg
ep01_clip_0017,frame_00010,16.28,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0017\09_t016.280_f407.jpg
ep01_clip_0017,frame_00011,18.08,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0017\10_t018.080_f452.jpg
ep01_clip_0017,frame_00012,19.88,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0017\11_t019.880_f497.jpg
ep01_clip_0018,frame_00001,0.0,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0018\00_t000.000_f0.jpg
ep01_clip_0018,frame_00002,1.92,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0018\01_t001.920_f48.jpg
ep01_clip_0018,frame_00003,3.8,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0018\02_t003.800_f95.jpg
ep01_clip_0018,frame_00004,5.72,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0018\03_t005.720_f143.jpg
ep01_clip_0018,frame_00005,7.64,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0018\04_t007.640_f191.jpg
ep01_clip_0018,frame_00006,9.52,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0018\05_t009.520_f238.jpg
ep01_clip_0018,frame_00007,11.44,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0018\06_t011.440_f286.jpg
ep01_clip_0018,frame_00008,13.32,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0018\07_t013.320_f333.jpg
ep01_clip_0018,frame_00009,15.24,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0018\08_t015.240_f381.jpg
ep01_clip_0018,frame_00010,17.16,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0018\09_t017.160_f429.jpg
ep01_clip_0018,frame_00011,19.04,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0018\10_t019.040_f476.jpg
ep01_clip_0018,frame_00012,20.96,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0018\11_t020.960_f524.jpg
ep01_clip_0019,frame_00001,0.0,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0019\00_t000.000_f0.jpg
ep01_clip_0019,frame_00002,1.28,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0019\01_t001.280_f32.jpg
ep01_clip_0019,frame_00003,2.6,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0019\02_t002.600_f65.jpg
ep01_clip_0019,frame_00004,3.88,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0019\03_t003.880_f97.jpg
ep01_clip_0019,frame_00005,5.16,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0019\04_t005.160_f129.jpg
ep01_clip_0019,frame_00006,6.48,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0019\05_t006.480_f162.jpg
ep01_clip_0019,frame_00007,7.76,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0019\06_t007.760_f194.jpg
ep01_clip_0019,frame_00008,9.08,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0019\07_t009.080_f227.jpg
ep01_clip_0019,frame_00009,10.36,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0019\08_t010.360_f259.jpg
ep01_clip_0019,frame_00010,11.64,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0019\09_t011.640_f291.jpg
ep01_clip_0019,frame_00011,12.96,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0019\10_t012.960_f324.jpg
ep01_clip_0019,frame_00012,14.24,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0019\11_t014.240_f356.jpg
ep01_clip_0020,frame_00001,0.0,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0020\00_t000.000_f0.jpg
ep01_clip_0020,frame_00002,2.32,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0020\01_t002.320_f58.jpg
ep01_clip_0020,frame_00003,4.64,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0020\02_t004.640_f116.jpg
ep01_clip_0020,frame_00004,6.96,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0020\03_t006.960_f174.jpg
ep01_clip_0020,frame_00005,9.28,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0020\04_t009.280_f232.jpg
ep01_clip_0020,frame_00006,11.6,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0020\05_t011.600_f290.jpg
ep01_clip_0020,frame_00007,13.92,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0020\06_t013.920_f348.jpg
ep01_clip_0020,frame_00008,16.24,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0020\07_t016.240_f406.jpg
ep01_clip_0020,frame_00009,18.56,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0020\08_t018.560_f464.jpg
ep01_clip_0020,frame_00010,20.88,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0020\09_t020.880_f522.jpg
ep01_clip_0020,frame_00011,23.2,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0020\10_t023.200_f580.jpg
ep01_clip_0020,frame_00012,25.52,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0020\11_t025.520_f638.jpg
ep01_clip_0021,frame_00001,0.0,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0021\00_t000.000_f0.jpg
ep01_clip_0021,frame_00002,1.28,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0021\01_t001.280_f32.jpg
ep01_clip_0021,frame_00003,2.56,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0021\02_t002.560_f64.jpg
ep01_clip_0021,frame_00004,3.84,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0021\03_t003.840_f96.jpg
ep01_clip_0021,frame_00005,5.12,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0021\04_t005.120_f128.jpg
ep01_clip_0021,frame_00006,6.4,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0021\05_t006.400_f160.jpg
ep01_clip_0021,frame_00007,7.68,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0021\06_t007.680_f192.jpg
ep01_clip_0021,frame_00008,8.96,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0021\07_t008.960_f224.jpg
ep01_clip_0021,frame_00009,10.24,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0021\08_t010.240_f256.jpg
ep01_clip_0021,frame_00010,11.52,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0021\09_t011.520_f288.jpg
ep01_clip_0021,frame_00011,12.8,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0021\10_t012.800_f320.jpg
ep01_clip_0021,frame_00012,14.08,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0021\11_t014.080_f352.jpg
ep01_clip_0022,frame_00001,0.0,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0022\00_t000.000_f0.jpg
ep01_clip_0022,frame_00002,2.08,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0022\01_t002.080_f52.jpg
ep01_clip_0022,frame_00003,4.12,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0022\02_t004.120_f103.jpg
ep01_clip_0022,frame_00004,6.2,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0022\03_t006.200_f155.jpg
ep01_clip_0022,frame_00005,8.28,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0022\04_t008.280_f207.jpg
ep01_clip_0022,frame_00006,10.32,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0022\05_t010.320_f258.jpg
ep01_clip_0022,frame_00007,12.4,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0022\06_t012.400_f310.jpg
ep01_clip_0022,frame_00008,14.44,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0022\07_t014.440_f361.jpg
ep01_clip_0022,frame_00009,16.52,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0022\08_t016.520_f413.jpg
ep01_clip_0022,frame_00010,18.6,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0022\09_t018.600_f465.jpg
ep01_clip_0022,frame_00011,20.64,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0022\10_t020.640_f516.jpg
ep01_clip_0022,frame_00012,22.72,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0022\11_t022.720_f568.jpg
ep01_clip_0023,frame_00001,0.0,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0023\00_t000.000_f0.jpg
ep01_clip_0023,frame_00002,1.72,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0023\01_t001.720_f43.jpg
ep01_clip_0023,frame_00003,3.44,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0023\02_t003.440_f86.jpg
ep01_clip_0023,frame_00004,5.16,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0023\03_t005.160_f129.jpg
ep01_clip_0023,frame_00005,6.88,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0023\04_t006.880_f172.jpg
ep01_clip_0023,frame_00006,8.6,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0023\05_t008.600_f215.jpg
ep01_clip_0023,frame_00007,10.28,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0023\06_t010.280_f257.jpg
ep01_clip_0023,frame_00008,12.0,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0023\07_t012.000_f300.jpg
ep01_clip_0023,frame_00009,13.72,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0023\08_t013.720_f343.jpg
ep01_clip_0023,frame_00010,15.44,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0023\09_t015.440_f386.jpg
ep01_clip_0023,frame_00011,17.16,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0023\10_t017.160_f429.jpg
ep01_clip_0023,frame_00012,18.88,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0023\11_t018.880_f472.jpg
ep01_clip_0024,frame_00001,0.0,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0024\00_t000.000_f0.jpg
ep01_clip_0024,frame_00002,2.0,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0024\01_t002.000_f50.jpg
ep01_clip_0024,frame_00003,4.0,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0024\02_t004.000_f100.jpg
ep01_clip_0024,frame_00004,6.04,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0024\03_t006.040_f151.jpg
ep01_clip_0024,frame_00005,8.04,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0024\04_t008.040_f201.jpg
ep01_clip_0024,frame_00006,10.04,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0024\05_t010.040_f251.jpg
ep01_clip_0024,frame_00007,12.04,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0024\06_t012.040_f301.jpg
ep01_clip_0024,frame_00008,14.04,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0024\07_t014.040_f351.jpg
ep01_clip_0024,frame_00009,16.04,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0024\08_t016.040_f401.jpg
ep01_clip_0024,frame_00010,18.08,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0024\09_t018.080_f452.jpg
ep01_clip_0024,frame_00011,20.08,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0024\10_t020.080_f502.jpg
ep01_clip_0024,frame_00012,22.08,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0024\11_t022.080_f552.jpg
ep01_clip_0025,frame_00001,0.0,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0025\00_t000.000_f0.jpg
ep01_clip_0025,frame_00002,1.48,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0025\01_t001.480_f37.jpg
ep01_clip_0025,frame_00003,2.92,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0025\02_t002.920_f73.jpg
ep01_clip_0025,frame_00004,4.4,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0025\03_t004.400_f110.jpg
ep01_clip_0025,frame_00005,5.88,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0025\04_t005.880_f147.jpg
ep01_clip_0025,frame_00006,7.32,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0025\05_t007.320_f183.jpg
ep01_clip_0025,frame_00007,8.8,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0025\06_t008.800_f220.jpg
ep01_clip_0025,frame_00008,10.24,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0025\07_t010.240_f256.jpg
ep01_clip_0025,frame_00009,11.72,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0025\08_t011.720_f293.jpg
ep01_clip_0025,frame_00010,13.2,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0025\09_t013.200_f330.jpg
ep01_clip_0025,frame_00011,14.64,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0025\10_t014.640_f366.jpg
ep01_clip_0025,frame_00012,16.12,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0025\11_t016.120_f403.jpg
ep01_clip_0026,frame_00001,0.0,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0026\00_t000.000_f0.jpg
ep01_clip_0026,frame_00002,2.12,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0026\01_t002.120_f53.jpg
ep01_clip_0026,frame_00003,4.28,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0026\02_t004.280_f107.jpg
ep01_clip_0026,frame_00004,6.4,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0026\03_t006.400_f160.jpg
ep01_clip_0026,frame_00005,8.52,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0026\04_t008.520_f213.jpg
ep01_clip_0026,frame_00006,10.64,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0026\05_t010.640_f266.jpg
ep01_clip_0026,frame_00007,12.8,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0026\06_t012.800_f320.jpg
ep01_clip_0026,frame_00008,14.92,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0026\07_t014.920_f373.jpg
ep01_clip_0026,frame_00009,17.04,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0026\08_t017.040_f426.jpg
ep01_clip_0026,frame_00010,19.16,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0026\09_t019.160_f479.jpg
ep01_clip_0026,frame_00011,21.32,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0026\10_t021.320_f533.jpg
ep01_clip_0026,frame_00012,23.44,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0026\11_t023.440_f586.jpg
ep01_clip_0027,frame_00001,0.0,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0027\00_t000.000_f0.jpg
ep01_clip_0027,frame_00002,1.68,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0027\01_t001.680_f42.jpg
ep01_clip_0027,frame_00003,3.4,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0027\02_t003.400_f85.jpg
ep01_clip_0027,frame_00004,5.08,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0027\03_t005.080_f127.jpg
ep01_clip_0027,frame_00005,6.8,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0027\04_t006.800_f170.jpg
ep01_clip_0027,frame_00006,8.48,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0027\05_t008.480_f212.jpg
ep01_clip_0027,frame_00007,10.2,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0027\06_t010.200_f255.jpg
ep01_clip_0027,frame_00008,11.88,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0027\07_t011.880_f297.jpg
ep01_clip_0027,frame_00009,13.6,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0027\08_t013.600_f340.jpg
ep01_clip_0027,frame_00010,15.28,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0027\09_t015.280_f382.jpg
ep01_clip_0027,frame_00011,17.0,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0027\10_t017.000_f425.jpg
ep01_clip_0027,frame_00012,18.68,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0027\11_t018.680_f467.jpg
ep01_clip_0028,frame_00001,0.0,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0028\00_t000.000_f0.jpg
ep01_clip_0028,frame_00002,1.6,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0028\01_t001.600_f40.jpg
ep01_clip_0028,frame_00003,3.2,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0028\02_t003.200_f80.jpg
ep01_clip_0028,frame_00004,4.84,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0028\03_t004.840_f121.jpg
ep01_clip_0028,frame_00005,6.44,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0028\04_t006.440_f161.jpg
ep01_clip_0028,frame_00006,8.04,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0028\05_t008.040_f201.jpg
ep01_clip_0028,frame_00007,9.64,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0028\06_t009.640_f241.jpg
ep01_clip_0028,frame_00008,11.24,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0028\07_t011.240_f281.jpg
ep01_clip_0028,frame_00009,12.84,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0028\08_t012.840_f321.jpg
ep01_clip_0028,frame_00010,14.48,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0028\09_t014.480_f362.jpg
ep01_clip_0028,frame_00011,16.08,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0028\10_t016.080_f402.jpg
ep01_clip_0028,frame_00012,17.68,D:\projects\VideoThinker-R1-3B\evaluation\runs\fixed_keyframes\ep01_clip_0028\11_t017.680_f442.jpg
